isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE00BP3QZ825,iShares Edge MSCI World Momentum Factor UCITS ETF (Acc),IS3R,3362.0,equity,USD,Ireland,False,Accumulating,0.25,350.0,MSCI World Momentum,IS3R.BE,"EUR 3,744 m",14.97%,+33.04%,+76.01%,+69.45%
IE00BP3QZB59,iShares Edge MSCI World Value Factor UCITS ETF,IS3S,4595.0,equity,USD,Ireland,False,Accumulating,0.25,400.0,MSCI World Enhanced Value,IS3S.BE,"EUR 5,129 m",11.21%,+48.72%,+72.79%,+88.43%
IE00BP3QZD73,iShares MSCI World Mid-Cap Equal Weight UCITS ETF USD (Acc),IS3T,358.0,equity,USD,Ireland,False,Accumulating,0.3,778.0,MSCI World Mid Cap Equal Weighted,IS3T.BE,EUR 383 m,9.53%,+24.40%,+38.89%,+35.34%
IE00BQN1K562,iShares Edge MSCI Europe Quality Factor UCITS ETF,CEMQ,652.0,equity,EUR,Ireland,False,Accumulating,0.25,126.0,MSCI Europe Sector Neutral Quality,CEMQ.BE,EUR 712 m,10.87%,+15.99%,+25.59%,+39.21%
IE00BQN1K786,iShares Edge MSCI Europe Momentum Factor UCITS ETF,CEMR,825.0,equity,EUR,Ireland,False,Accumulating,0.25,126.0,MSCI Europe Momentum,CEMR.BE,EUR 781 m,15.92%,+31.57%,+70.21%,+73.98%
IE00BQN1K901,iShares Edge MSCI Europe Value Factor UCITS ETF,CEMS,2247.0,equity,EUR,Ireland,False,Accumulating,0.25,151.0,MSCI Europe Enhanced Value,CEMS.BE,"EUR 2,505 m",12.78%,+42.84%,+69.32%,+95.33%
IE00BQN1KC32,iShares Edge MSCI Europe Size Factor UCITS ETF,CEMT,31.0,equity,EUR,Ireland,False,Accumulating,0.25,224.0,MSCI Europe Mid Cap Equal Weighted,CEMT.DE,EUR 33 m,11.08%,+25.09%,+40.08%,+35.37%
IE00BQQP9G91,VanEck Junior Gold Miners UCITS,G2XJ,1415.0,equity,USD,Ireland,False,Accumulating,0.55,86.0,MVIS Global Junior Gold Miners,G2XJ.BE,"EUR 1,210 m",39.18%,+107.00%,+221.11%,+196.16%
IE00BQQP9H09,VanEck Morningstar US ESG Wide Moat UCITS ETF A,GMVM,321.0,equity,USD,Ireland,False,Accumulating,0.49,62.0,Morningstar US Sustainability Moat Focus,GMVM.BE,EUR 305 m,15.31%,+14.93%,+19.69%,+20.86%
IE00BQT3WG13,iShares MSCI China A UCITS ETF,36BZ,2085.0,equity,USD,Ireland,False,Accumulating,0.4,385.0,MSCI China A Inclusion,,"EUR 2,300 m",14.59%,+32.39%,+11.71%,+3.00%
IE00BRB36B93,Xtrackers MSCI Japan Screened UCITS ETF 3C - EUR Hedged,XDNE,65.0,equity,EUR,Ireland,True,Accumulating,0.25,163.0,MSCI Japan Select Screened (EUR Hedged),XDNE.BE,EUR 63 m,19.40%,+55.02%,+108.23%,+119.53%
IE00BSPLC298,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,ZPRX,519.0,equity,EUR,Ireland,False,Accumulating,0.3,801.0,MSCI Europe Small Cap Value Weighted,ZPRX.BE,EUR 641 m,12.98%,+30.50%,+48.67%,+50.50%
IE00BSPLC306,SPDR MSCI Europe Value UCITS ETF,ZPRW,66.0,equity,EUR,Ireland,False,Accumulating,0.2,125.0,MSCI Europe Value Exposure Select,ZPRW.DE,EUR 64 m,12.73%,+40.19%,+65.90%,+91.26%
IE00BSPLC413,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,ZPRV,756.0,equity,USD,Ireland,False,Accumulating,0.3,1662.0,MSCI USA Small Cap Value Weighted,ZPRV.BE,EUR 782 m,18.06%,+41.95%,+54.72%,+64.39%
IE00BSPLC520,SPDR MSCI USA Value Weighted UCITS ETF,ZPRU,156.0,equity,USD,Ireland,False,Accumulating,0.2,125.0,MSCI USA Value Weighted,ZPRU.BE,EUR 161 m,14.98%,+43.83%,+52.32%,+56.58%
IE00BTGD1B38,Xtrackers MSCI Japan Screened UCITS ETF 4C - USD Hedged,XDNU,5.0,equity,USD,Ireland,True,Accumulating,0.25,163.0,MSCI Japan Select Screened (USD Hedged),,EUR 5 m,19.39%,+52.85%,+106.00%,+147.23%
IE00BTJRMP35,Xtrackers MSCI Emerging Markets UCITS ETF 1C,XMME,9222.0,equity,USD,Ireland,False,Accumulating,0.18,1209.0,MSCI Emerging Markets,XMME.BE,"EUR 10,048 m",16.36%,+50.21%,+62.07%,+38.05%
IE00BWBXM500,SPDR S&P U.S. Financials Select Sector UCITS ETF USD,ZPDF,710.0,equity,USD,Ireland,False,Accumulating,0.15,75.0,S&P Financials Select Sector Daily Capped 35/20,ZPDF.BE,EUR 553 m,15.22%,+9.57%,+52.74%,+61.75%
IE00BWBXM617,SPDR S&P U.S. Health Care Select Sector UCITS ETF USD,ZPDH,472.0,equity,USD,Ireland,False,Accumulating,0.15,60.0,S&P Health Care Select Sector Daily Capped 35/20,ZPDH.BE,EUR 476 m,15.98%,+6.94%,+6.94%,+32.42%
IE00BWBXM724,SPDR S&P U.S. Industrials Select Sector UCITS ETF USD,ZPDI,398.0,equity,USD,Ireland,False,Accumulating,0.15,79.0,S&P Industrial Select Sector Daily Capped 35/20,ZPDI.BE,EUR 628 m,15.69%,+34.99%,+66.63%,+85.74%
IE00BWBXM948,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,ZPDT,1171.0,equity,USD,Ireland,False,Accumulating,0.15,70.0,S&P Technology Select Sector Daily Capped 35/20,ZPDT.BE,"EUR 1,172 m",20.40%,+52.67%,+91.72%,+119.00%
IE00BWK1SP74,iShares MSCI EMU CHF Hedged UCITS ETF (Acc),SXR9,155.0,equity,CHF,Ireland,True,Accumulating,0.38,225.0,MSCI EMU (CHF Hedged),,EUR 167 m,13.93%,+22.59%,+46.76%,+80.28%
IE00BWT3KJ20,UBS Factor MSCI USA Low Volatility UCITS ETF hEUR acc,UBUV,5.0,equity,EUR,Ireland,True,Accumulating,0.21,154.0,MSCI USA Select Dynamic 50% Risk Weighted (EUR Hedged),UBUV.AS,EUR 5 m,10.79%,+3.20%,+22.57%,+24.48%
IE00BWT3KL42,UBS Factor MSCI USA Prime Value Screened UCITS ETF hEUR acc,UBUW,16.0,equity,EUR,Ireland,True,Accumulating,0.28,126.0,MSCI USA Prime Value ESG Low Carbon Select (EUR Hedged),UBUW.AS,EUR 19 m,13.38%,+21.66%,+32.59%,+31.43%
IE00BWT3KN65,UBS Factor MSCI USA Quality Screened UCITS ETF hEUR acc,UBUX,76.0,equity,EUR,Ireland,True,Accumulating,0.28,101.0,MSCI USA Quality ESG Low Carbon Select (EUR Hedged),UBUX.AS,EUR 33 m,14.57%,+32.43%,+66.92%,+57.35%
IE00BWTNM743,First Trust Indxx NextG UCITS ETF Acc,FTG5,7.0,equity,USD,Ireland,False,Accumulating,0.7,100.0,Indxx 5G & NextG Thematic,FTG5.BE,EUR 7 m,12.90%,+52.81%,+80.59%,+88.29%
IE00BWZN1T31,iShares MSCI EMU USD Hedged UCITS ETF (Acc),CEBP,220.0,equity,USD,Ireland,True,Accumulating,0.38,225.0,MSCI EMU (USD Hedged),CEBP.DE,EUR 235 m,13.41%,+26.35%,+49.37%,+85.20%
IE00BYNQMK61,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF hEUR acc,UKSRE,113.0,equity,EUR,Ireland,True,Accumulating,0.26,135.0,MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),UKSRE.SW,EUR 99 m,11.95%,+15.75%,+26.22%,+25.42%
IE00BYQ00Y50,UBS Core MSCI USA UCITS ETF hGBP acc,UB0A,56.0,equity,GBP,Ireland,True,Accumulating,0.09,543.0,MSCI USA (GBP Hedged),,EUR 51 m,14.16%,+33.27%,+78.27%,+67.11%
IE00BYQCZD50,WisdomTree Japan Equity UCITS ETF USD Hedged Acc,DXJA,76.0,equity,USD,Ireland,True,Accumulating,0.48,448.0,WisdomTree Japan Equity (USD Hedged),,EUR 86 m,43.08%,+60.79%,+135.06%,+218.30%
IE00BYQCZJ13,WisdomTree Japan Equity UCITS ETF EUR Hedged Acc,WTIF,95.0,equity,EUR,Ireland,True,Accumulating,0.45,448.0,WisdomTree Japan Equity (EUR Hedged),WTIF.DE,EUR 93 m,19.63%,+62.77%,+141.10%,+186.05%
IE00BYQCZL35,WisdomTree Japan Equity UCITS ETF CHF Hedged Acc,DXJD,15.0,equity,CHF,Ireland,True,Accumulating,0.45,448.0,WisdomTree Japan Equity (CHF Hedged),,EUR 23 m,20.25%,+57.72%,+137.79%,+212.97%
IE00BYQCZN58,WisdomTree Japan Equity UCITS ETF USD Acc,WTIZ,200.0,equity,USD,Ireland,False,Accumulating,0.4,448.0,WisdomTree Japan Equity,WTIZ.BE,EUR 320 m,19.12%,+39.41%,+77.05%,+86.24%
IE00BYQCZP72,WisdomTree Europe Equity UCITS ETF USD Hedged Acc,HEDK,35.0,equity,USD,Ireland,True,Accumulating,0.58,115.0,WisdomTree Europe Equity (USD Hedged),,EUR 44 m,14.02%,+22.17%,+35.28%,+73.00%
IE00BYQCZT11,WisdomTree Europe Equity UCITS ETF CHF Hedged Acc,HEDD,4.0,equity,CHF,Ireland,True,Accumulating,0.35,115.0,WisdomTree Europe Equity (CHF Hedged),,EUR 4 m,14.52%,+18.26%,+33.83%,+69.36%
IE00BYQCZX56,WisdomTree Europe Equity UCITS ETF EUR Acc,WTDF,11.0,equity,EUR,Ireland,False,Accumulating,0.32,115.0,WisdomTree Europe Equity,WTDF.BE,EUR 10 m,14.04%,+24.19%,+38.45%,+55.47%
IE00BYSX4283,Fidelity Europe Quality Income UCITS ETF ACC-Euro,FEUQ,28.0,equity,EUR,Ireland,False,Accumulating,0.3,89.0,Fidelity Europe Quality Income,FEUQ.DE,EUR 30 m,11.31%,+26.67%,+44.82%,+49.14%
IE00BYSX4408,Fidelity Europe Quality Income UCITS ETF ACC-GBP (hedged),FEQP,2.0,equity,GBP,Ireland,True,Accumulating,0.35,89.0,Fidelity Europe Quality Income (GBP Hedged),,EUR 2 m,12.16%,+26.43%,+51.23%,+55.44%
IE00BYSX4846,Fidelity Emerging Markets Quality Income UCITS ETF ACC-USD,FYEM,16.0,equity,USD,Ireland,False,Accumulating,0.5,132.0,Fidelity Emerging Markets Quality Income,FYEM.DE,EUR 32 m,14.90%,+48.67%,+63.94%,+41.16%
IE00BYTH6121,First Trust Global Equity Income UCITS ETF Acc,FTG4,6.0,equity,USD,Ireland,False,Accumulating,0.6,292.0,Nasdaq Global High Equity Income,FTG4.BE,EUR 83 m,8.58%,+37.81%,+63.16%,+75.46%
IE00BYTH6238,First Trust US IPO Index UCITS ETF Acc,FTG2,12.0,equity,USD,Ireland,False,Accumulating,0.65,99.0,IPOX Schuster US 100,FTG2.BE,EUR 10 m,23.44%,+56.71%,+98.83%,+42.89%
IE00BYTRR640,SPDR MSCI World Consumer Discretionary UCITS ETF,SS41,60.0,equity,USD,Ireland,False,Accumulating,0.3,126.0,MSCI World Consumer Discretionary,SS41.BE,EUR 63 m,17.22%,+22.37%,+42.46%,+28.38%
IE00BYTRR756,SPDR MSCI World Consumer Staples UCITS ETF,SS40,121.0,equity,USD,Ireland,False,Accumulating,0.3,94.0,MSCI World Consumer Staples,SS40.BE,EUR 139 m,11.47%,+0.89%,+8.98%,+29.42%
IE00BYTRR970,SPDR MSCI World Financials UCITS ETF,SS43,295.0,equity,USD,Ireland,False,Accumulating,0.3,236.0,MSCI World Financials,SS43.BE,EUR 267 m,12.92%,+23.85%,+76.78%,+91.64%
IE00BYTRRB94,SPDR MSCI World Health Care UCITS ETF,SPFS,542.0,equity,USD,Ireland,False,Accumulating,0.3,118.0,MSCI World Health Care,,EUR 496 m,13.70%,+9.32%,+6.74%,+28.49%
IE00BYTRRC02,SPDR MSCI World Industrials UCITS ETF,SS44,128.0,equity,USD,Ireland,False,Accumulating,0.3,257.0,MSCI World Industrials,SS44.BE,EUR 184 m,13.31%,+35.36%,+69.93%,+80.46%
IE00BYTRRD19,SPDR MSCI World Technology UCITS ETF,SPFT,886.0,equity,USD,Ireland,False,Accumulating,0.3,143.0,MSCI World Information Technology,,EUR 898 m,19.62%,+50.07%,+103.87%,+118.62%
IE00BYTRRF33,SPDR MSCI World Materials UCITS ETF,SS48,102.0,equity,USD,Ireland,False,Accumulating,0.3,89.0,MSCI World Materials,SS48.BE,EUR 152 m,14.61%,+39.79%,+38.27%,+50.26%
IE00BYTRRG40,SPDR MSCI World Telecommunications UCITS ETF,SS45,97.0,equity,USD,Ireland,False,Accumulating,0.3,65.0,MSCI World Communication Services,SS45.BE,EUR 92 m,14.83%,+39.77%,+105.44%,+72.48%
IE00BYTRRH56,SPDR MSCI World Utilities UCITS ETF USD,SS46,53.0,equity,USD,Ireland,False,Accumulating,0.3,74.0,MSCI World Utilities,SS46.BE,EUR 70 m,30.56%,+21.25%,+41.32%,+59.21%
IE00BYV03C98,Fidelity US Quality Income UCITS ETF ACC-GBP (hedged),FUSP,6.0,equity,GBP,Ireland,True,Accumulating,0.3,111.0,Fidelity US Quality Income (GBP Hedged),,EUR 7 m,13.32%,+30.47%,+60.39%,+61.49%
IE00BYV1Y969,Fidelity US Quality Income UCITS ETF ACC-Euro (hedged),FUSU,53.0,equity,EUR,Ireland,True,Accumulating,0.3,111.0,Fidelity US Quality Income (EUR Hedged),FUSU.BE,EUR 54 m,12.29%,+29.65%,+51.12%,+52.12%
IE00BYVHJM24,UBS MSCI ACWI Universal UCITS ETF hJPY acc,AWESGJ,109.0,equity,JPY,Ireland,True,Accumulating,0.26,1840.0,MSCI ACWI Universal Low Carbon Select 5% Issuer Capped (JPY Hedged),,EUR 1 m,11.57%,+13.81%,+21.79%,+3.45%
IE00BYVJRP78,iShares MSCI EM SRI UCITS ETF,QDVS,3227.0,equity,USD,Ireland,False,Accumulating,0.25,217.0,MSCI Emerging Markets SRI Select Reduced Fossil Fuels,QDVS.BE,"EUR 3,040 m",15.91%,+46.81%,+44.27%,+27.11%
IE00BYVJRR92,iShares MSCI USA SRI UCITS ETF USD (Acc),QDVR,2523.0,equity,USD,Ireland,False,Accumulating,0.2,153.0,MSCI USA SRI Select Reduced Fossil Fuels,QDVR.BE,"EUR 2,478 m",13.79%,+26.13%,+42.23%,+59.94%
IE00BYVQ9F29,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,NQSE,1705.0,equity,EUR,Ireland,True,Accumulating,0.33,102.0,Nasdaq 100® (EUR Hedged),NQSE.BE,"EUR 1,793 m",16.21%,+42.59%,+93.99%,+72.22%
IE00BYVTMS52,Invesco Nasdaq-100 UCITS ETF EUR Hedged,EQEU,535.0,equity,EUR,Ireland,True,Accumulating,0.35,101.0,Nasdaq 100® (EUR Hedged),EQEU.BE,EUR 474 m,16.48%,+42.30%,+94.29%,+71.27%
IE00BYVTMT69,Invesco Nasdaq-100 UCITS ETF CHF Hedged,EQCH,660.0,equity,CHF,Ireland,True,Accumulating,0.35,101.0,Nasdaq 100® (CHF Hedged),,EUR 634 m,16.55%,+33.62%,+90.90%,+88.31%
IE00BYX2JD69,iShares MSCI World SRI UCITS ETF EUR (Acc),2B7K,6303.0,equity,EUR,Ireland,False,Accumulating,0.2,357.0,MSCI World SRI Select Reduced Fossil Fuels,2B7K.BE,"EUR 6,183 m",13.02%,+25.82%,+42.44%,+54.56%
IE00BYX8XD24,iShares Edge S&P 500 Minimum Volatility UCITS ETF EUR Hedged (Acc),IS31,57.0,equity,EUR,Ireland,True,Accumulating,0.25,122.0,S&P 500 Minimum Volatility (EUR Hedged),IS31.BE,EUR 36 m,10.36%,+11.76%,+31.97%,+31.64%
IE00BYXG2H39,iShares Nasdaq US Biotechnology UCITS ETF,2B70,752.0,equity,USD,Ireland,False,Accumulating,0.35,249.0,Nasdaq Biotechnology,2B70.BE,EUR 779 m,21.11%,+48.03%,+34.77%,+30.78%
IE00BYXPXK00,iShares STOXX World Equity Multifactor UCITS ETF EUR Hedged (Acc),IS07,53.0,equity,EUR,Ireland,True,Accumulating,0.33,269.0,STOXX Developed World Equity Factor Screened (EUR Hedged),IS07.BE,EUR 27 m,10.87%,+34.82%,+62.06%,+53.58%
IE00BYXPXL17,iShares Edge MSCI World Minimum Volatility UCITS ETF EUR Hedged (Acc),SXR0,155.0,equity,EUR,Ireland,True,Accumulating,0.35,277.0,MSCI World Minimum Volatility (EUR Hedged),SXR0.BE,EUR 248 m,8.51%,+4.70%,+25.71%,+28.57%
IE00BYXVGY31,Fidelity US Quality Income UCITS ETF ACC-USD,FUSA,227.0,equity,USD,Ireland,False,Accumulating,0.25,111.0,Fidelity US Quality Income,ETFUSA.MI,EUR 258 m,12.61%,+27.71%,+48.76%,+72.51%
IE00BYYW2V44,SPDR S&P 500 EUR Hedged UCITS ETF,SPPE,2335.0,equity,EUR,Ireland,True,Accumulating,0.05,503.0,S&P 500® (EUR Hedged),SPPE.BE,"EUR 2,192 m",13.12%,+32.54%,+67.18%,+61.25%
IE00BYZ28W67,iShares Core FTSE 100 UCITS ETF USD Hedged (Acc),2B7I,164.0,equity,USD,Ireland,True,Accumulating,0.2,102.0,FTSE 100 (USD Hedged),,EUR 180 m,14.77%,+28.25%,+41.21%,+88.48%
IE00BYZK4552,iShares Automation & Robotics UCITS ETF,2B76,3240.0,equity,USD,Ireland,False,Accumulating,0.4,137.0,iSTOXX® FactSet Automation & Robotics,,"EUR 3,468 m",17.89%,+43.15%,+54.53%,+44.23%
IE00BYZK4669,iShares Ageing Population UCITS ETF,2B77,566.0,equity,USD,Ireland,False,Accumulating,0.4,338.0,iSTOXX® FactSet Ageing Population,2B77.BE,EUR 590 m,10.68%,+27.77%,+39.17%,+29.54%
IE00BYZK4776,iShares Healthcare Innovation UCITS ETF,2B78,925.0,equity,USD,Ireland,False,Accumulating,0.4,175.0,iSTOXX® FactSet Breakthrough Healthcare,2B78.MU,EUR 872 m,14.59%,+24.51%,+10.68%,-9.98%
IE00BYZK4883,iShares Digitalisation UCITS ETF,2B79,648.0,equity,USD,Ireland,False,Accumulating,0.4,205.0,iSTOXX® FactSet Digitalisation,2B79.DE,EUR 567 m,15.81%,+3.40%,+33.69%,-3.29%
IE00BYZNF849,Xtrackers Global Infrastructure ESG UCITS ETF 1C,XIFE,9.0,equity,USD,Ireland,False,Accumulating,0.35,66.0,Dow Jones Brookfield Global Green Infrastructure,,EUR 12 m,10.61%,+11.61%,-,-
IE00BZ02LR44,Xtrackers MSCI World ESG UCITS ETF 1C,XZW0,5674.0,equity,USD,Ireland,False,Accumulating,0.2,636.0,MSCI World Low Carbon SRI Selection,XZW0.BE,"EUR 4,804 m",11.98%,+28.06%,+57.35%,+68.25%
IE00BZ0G8B96,SPDR MSCI Japan UCITS ETF,ZPDJ,804.0,equity,JPY,Ireland,False,Accumulating,0.12,182.0,MSCI Japan,ZPDJ.DE,EUR 806 m,18.86%,+34.62%,+58.06%,+50.33%
IE00BZ0G8C04,SPDR MSCI Japan EUR Hedged UCITS ETF,ZPDW,33.0,equity,EUR,Ireland,True,Accumulating,0.17,182.0,MSCI Japan (EUR Hedged),ZPDW.DE,EUR 39 m,19.59%,+57.10%,+114.84%,+129.69%
IE00BZ0PKS76,iShares STOXX USA Equity Multifactor UCITS ETF USD (Acc),IBCY,72.0,equity,USD,Ireland,False,Accumulating,0.2,295.0,STOXX US Equity Factor Screened,IBCY.BE,EUR 82 m,13.02%,+24.56%,+54.26%,+63.49%
IE00BZ0PKT83,iShares STOXX World Equity Multifactor UCITS ETF USD (Acc),IBCZ,638.0,equity,USD,Ireland,False,Accumulating,0.3,269.0,STOXX Developed World Equity Factor Screened,IBCZ.BE,EUR 660 m,10.54%,+32.29%,+57.18%,+64.29%
IE00BZ0PKV06,iShares STOXX Europe Equity Multifactor UCITS ETF EUR (Acc),IBC0,566.0,equity,EUR,Ireland,False,Accumulating,0.25,159.0,STOXX Developed Europe Equity Factor Screened,IBC0.BE,EUR 592 m,11.34%,+30.59%,+61.10%,+70.52%
IE00BZ56RG20,WisdomTree US Quality Dividend Growth UCITS ETF USD Acc,WTDM,527.0,equity,USD,Ireland,False,Accumulating,0.33,300.0,WisdomTree US Quality Dividend Growth,WTDM.DE,EUR 545 m,11.97%,+21.43%,+45.40%,+72.61%
IE00BZ56SW52,WisdomTree Global Quality Dividend Growth UCITS ETF USD Acc,WTEM,620.0,equity,USD,Ireland,False,Accumulating,0.38,474.0,WisdomTree Global Developed Quality Dividend Growth,WTEM.BE,EUR 613 m,11.25%,+20.26%,+34.06%,+50.54%
IE00BZ56TQ67,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Acc,WTIM,40.0,equity,EUR,Ireland,False,Accumulating,0.29,85.0,WisdomTree Eurozone Quality Dividend Growth,WTIM.BE,EUR 38 m,14.92%,+20.24%,+21.39%,+25.94%
IE00BZCQB185,iShares MSCI India UCITS ETF USD (Acc),QDV5,4399.0,equity,USD,Ireland,False,Accumulating,0.65,164.0,MSCI India,QDV5.BE,"EUR 4,407 m",16.85%,-5.10%,+25.56%,+44.36%
LU0274209237,Xtrackers MSCI Europe UCITS ETF 1C,XMEU,7129.0,equity,USD,Luxembourg,False,Accumulating,0.12,401.0,MSCI Europe,XMEU.MI,"EUR 7,337 m",11.96%,+26.71%,+45.83%,+64.04%
LU0274209740,Xtrackers MSCI Japan UCITS ETF 1C,DBXJ,3923.0,equity,USD,Luxembourg,False,Accumulating,0.12,181.0,MSCI Japan,DBXJ.BE,"EUR 4,736 m",19.24%,+34.33%,+58.98%,+50.53%
LU0292100046,Xtrackers MSCI Korea UCITS ETF 1C,DBX8,111.0,equity,USD,Luxembourg,False,Accumulating,0.45,82.0,MSCI Korea 20/35 Custom,DBX8.BE,EUR 233 m,41.89%,+181.49%,+140.73%,+79.05%
LU0292103651,Xtrackers MSCI Europe Financials Screened UCITS ETF 1C,XS7R,143.0,equity,EUR,Luxembourg,False,Accumulating,0.17,54.0,MSCI Europe Financials Screened 20-35,,EUR 135 m,15.68%,+34.00%,+105.69%,+144.74%
LU0292106084,Xtrackers MSCI Europe Industrials Screened UCITS ETF 1C,DXSL,36.0,equity,EUR,Luxembourg,False,Accumulating,0.17,75.0,MSCI Europe Industrials Screened 20-35,DXSL.BE,EUR 37 m,18.22%,+30.71%,+55.42%,+57.90%
LU0292109187,Xtrackers MSCI Taiwan UCITS ETF 1C,DBX5,162.0,equity,USD,Luxembourg,False,Accumulating,0.65,83.0,MSCI Taiwan 20/35 Custom,DBX5.BE,EUR 231 m,23.87%,+96.56%,+129.09%,+117.13%
LU0292109856,Xtrackers MSCI China A UCITS ETF 1C,DBX9,116.0,equity,USD,Luxembourg,False,Accumulating,0.35,385.0,MSCI China A Inclusion,DBX9.BE,EUR 115 m,14.16%,+32.61%,+31.03%,-5.60%
LU0322252338,Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C,DXS6,669.0,equity,USD,Luxembourg,False,Accumulating,0.25,83.0,MSCI Pacific ex Japan Select Screened,DXS6.BE,EUR 539 m,12.78%,+26.36%,+29.73%,+32.49%
LU0322253732,Xtrackers MSCI Europe Screened UCITS ETF 1C,DX2I,78.0,equity,USD,Luxembourg,False,Accumulating,0.12,370.0,MSCI Europe Select Screened,DX2I.BE,EUR 80 m,12.25%,+25.17%,+41.80%,+53.13%
LU0322253906,Xtrackers MSCI Europe Small Cap UCITS ETF 1C,XXSC,2810.0,equity,USD,Luxembourg,False,Accumulating,0.3,831.0,MSCI Europe Small Cap,XXSC.MI,"EUR 2,948 m",12.71%,+26.80%,+38.97%,+25.42%
LU0328475792,Xtrackers STOXX Europe 600 UCITS ETF 1C,XSX6,3482.0,equity,EUR,Luxembourg,False,Accumulating,0.2,603.0,STOXX® Europe 600,XSX6.MI,"EUR 3,732 m",11.65%,+27.16%,+46.00%,+62.21%
LU0397221945,Xtrackers Portfolio UCITS ETF 1C,XQUI,681.0,equity,EUR,Luxembourg,False,Accumulating,0.7,12813.0,Xtrackers Portfolio,XQUI.MI,EUR 695 m,6.83%,+19.98%,+34.27%,+27.06%
LU0476289540,Xtrackers MSCI Canada Screened UCITS ETF 1C,D5BH,1087.0,equity,USD,Luxembourg,False,Accumulating,0.35,71.0,MSCI Canada Select Screened,D5BH.BE,"EUR 1,001 m",12.68%,+37.42%,+64.88%,+86.38%
LU0486851024,Xtrackers MSCI Europe Value UCITS ETF 1C,D5BL,171.0,equity,EUR,Luxembourg,False,Accumulating,0.15,150.0,MSCI Europe Enhanced Value,D5BL.BE,EUR 239 m,12.71%,+42.90%,+69.61%,+95.97%
LU0514695690,Xtrackers MSCI China UCITS ETF 1C,XCS6,1129.0,equity,USD,Luxembourg,False,Accumulating,0.65,561.0,MSCI China,XCS6.BE,"EUR 1,016 m",18.40%,+17.00%,+19.76%,-17.86%
LU0599612842,Ossiam Europe ESG Machine Learning UCITS ETF 1C (EUR),OSX4,17.0,equity,EUR,Luxembourg,False,Accumulating,0.65,83.0,Ossiam Europe ESG Machine Learning,OSX4.BE,EUR 17 m,9.61%,+14.35%,+37.27%,+45.07%
LU0599613147,Ossiam STOXX Europe 600 ESG Equal Weight NR UCITS ETF 1C (EUR),OSX6,193.0,equity,EUR,Luxembourg,False,Accumulating,0.3,479.0,STOXX® Europe 600 ESG Broad Market Equal Weight,OSX6.BE,EUR 196 m,11.79%,+24.56%,+37.07%,+32.01%
LU0659578842,Xtrackers MSCI Singapore UCITS ETF 1C,XBAS,73.0,equity,USD,Luxembourg,False,Accumulating,0.5,70.0,MSCI Singapore Investable Market (IMI),XBAS.BE,EUR 84 m,11.53%,+27.95%,+56.06%,+54.89%
LU0659580079,Xtrackers MSCI Japan UCITS ETF 4C - EUR Hedged,XMK9,751.0,equity,EUR,Luxembourg,True,Accumulating,0.4,181.0,MSCI Japan (EUR Hedged),XMK9.BE,EUR 843 m,19.41%,+56.81%,+113.30%,+126.53%
LU0838780707,Xtrackers FTSE 100 UCITS ETF 1C,XDUK,95.0,equity,GBP,Luxembourg,False,Accumulating,0.09,100.0,FTSE 100,XDUK.BE,EUR 100 m,10.58%,+30.69%,+52.03%,+79.85%
LU0908500753,Amundi Core Stoxx Europe 600 UCITS ETF Acc,LYP6,16077.0,equity,EUR,Luxembourg,False,Accumulating,0.07,612.0,STOXX® Europe 600,LYP6.BE,"EUR 17,985 m",11.64%,+27.25%,+46.30%,+62.79%
LU0908501058,Amundi MSCI EMU ESG Broad Transition UCITS ETF Acc,LGQG,1029.0,equity,EUR,Luxembourg,False,Accumulating,0.12,204.0,MSCI EMU ESG Broad CTB Select,LGQG.DE,"EUR 1,182 m",13.85%,+27.84%,+51.51%,+63.24%
LU0940748279,UBS MSCI Pacific ex Japan UCITS ETF USD acc,PACUA,14.0,equity,USD,Luxembourg,False,Accumulating,0.14,94.0,MSCI Pacific ex Japan,,EUR 15 m,12.13%,+30.86%,+34.47%,+36.36%
LU0950668524,UBS Core MSCI Europe UCITS ETF EUR acc,CHSU,158.0,equity,EUR,Luxembourg,False,Accumulating,0.06,404.0,MSCI Europe,,EUR 258 m,-,-,-,-
LU0950668870,UBS Core MSCI EMU UCITS ETF EUR acc,EMUAA,3522.0,equity,EUR,Luxembourg,False,Accumulating,0.12,225.0,MSCI EMU,EMUAA.MI,"EUR 4,068 m",13.55%,+25.88%,+49.40%,+65.10%
LU0950669845,UBS MSCI EMU Value UCITS ETF EUR acc,AW1T,78.0,equity,EUR,Luxembourg,False,Accumulating,0.25,141.0,MSCI EMU Value,,EUR 86 m,12.25%,+33.11%,+71.26%,-
